5,6,11,12,16,18,
5,6,11,12,17,18,
5,6,11,12,17,18,
5,6,11,12,17,18,
5,6,11,12,17,18,
5,6,11,12,17,18,
5,6,11,12,17,18,
5,6,11,12,17,18,
5,6,11,12,17,18,
5,6,11,12,17,18,
5,6,11,12,17,18,
5,6,11,12,17,18,
5,6,11,12,17,18,
